  45.971   10.481 1
  45.976   10.491 1
  45.965   10.493 1
  45.953   10.487 1
  45.945   10.488 1
  45.943   10.494 1
  45.937   10.495 1
  45.935   10.495 1
  45.931   10.498 1
  45.929   10.505 1
  45.925   10.513 1
  45.918   10.515 1
  45.912   10.510 1
  45.907   10.513 1
  45.903   10.510 1
  45.900   10.506 1
  45.901   10.499 1
  45.898   10.496 1
  45.895   10.501 1
  45.891   10.495 1
  45.885   10.492 1
  45.878   10.507 1
  45.859   10.506 1
  45.853   10.512 1
  45.849   10.509 1
  45.842   10.511 1
  45.837   10.509 1
  45.833   10.506 1
  45.827   10.513 1
  45.825   10.523 1
  45.828   10.533 1
  45.819   10.546 1
  45.814   10.539 1
  45.809   10.530 1
  45.807   10.530 1
  45.806   10.534 1
  45.803   10.537 1
  45.796   10.534 1
  45.791   10.538 1
  45.788   10.536 1
  45.787   10.548 1
  45.784   10.557 1
  45.794   10.577 1
  45.798   10.581 1
  45.799   10.588 1
  45.807   10.596 1
  45.805   10.609 1
  45.810   10.617 1
  45.806   10.620 1
  45.807   10.631 1
  45.807   10.635 1
  45.803   10.640 1
  45.806   10.640 1
  45.813   10.646 1
  45.821   10.645 1
  45.827   10.650 1
  45.834   10.645 1
  45.839   10.651 1
  45.835   10.659 1
  45.834   10.672 1
  45.836   10.681 1
  45.841   10.680 1
  45.847   10.689 1
  45.842   10.697 1
  45.842   10.709 1
  45.848   10.720 1
  45.845   10.734 1
  45.840   10.741 1
  45.835   10.746 1
  45.836   10.748 1
  45.843   10.752 1
  45.849   10.756 1
  45.850   10.763 1
  45.845   10.772 1
  45.840   10.775 1
  45.837   10.782 1
  45.841   10.793 1
  45.844   10.816 1
  45.838   10.828 1
  45.838   10.842 1
  45.826   10.833 1
  45.815   10.822 1
  45.801   10.807 1
  45.794   10.795 1
  45.767   10.780 1
  45.741   10.761 1
  45.706   10.725 1
  45.674   10.690 1
  45.662   10.680 1
  45.613   10.639 1
  45.607   10.632 1
  45.601   10.627 1
  45.582   10.628 1
  45.579   10.630 1
  45.560   10.633 1
  45.539   10.634 1
  45.526   10.636 1
  45.510   10.641 1
  45.506   10.642 1
  45.473   10.652 1
  45.464   10.652 1
  45.459   10.649 1
  45.452   10.651 1
  45.450   10.647 1
  45.450   10.637 1
  45.447   10.634 1
  45.450   10.629 1
  45.446   10.625 1
  45.443   10.625 1
  45.443   10.630 1
  45.444   10.635 1
  45.446   10.640 1
  45.446   10.645 1
  45.446   10.648 1
  45.445   10.658 1
  45.442   10.658 1
  45.440   10.653 1
  45.435   10.651 1
  45.433   10.655 1
  45.429   10.658 1
  45.424   10.653 1
  45.420   10.657 1
  45.429   10.663 1
  45.425   10.681 1
  45.424   10.694 1
  45.424   10.706 1
  45.414   10.716 1
  45.400   10.716 1
  45.391   10.712 1
  45.384   10.706 1
  45.373   10.701 1
  45.372   10.708 1
  45.367   10.712 1
  45.358   10.698 1
  45.356   10.687 1
  45.344   10.688 1
  45.344   10.699 1
  45.339   10.704 1
  45.336   10.714 1
  45.328   10.712 1
  45.324   10.707 1
  45.319   10.707 1
  45.318   10.726 1
  45.314   10.737 1
  45.307   10.736 1
  45.297   10.731 1
  45.289   10.738 1
  45.294   10.747 1
  45.315   10.784 1
  45.308   10.797 1
  45.303   10.803 1
  45.296   10.812 1
  45.289   10.818 1
  45.286   10.830 1
  45.279   10.834 1
  45.274   10.834 1
  45.274   10.839 1
  45.267   10.842 1
  45.260   10.845 1
  45.258   10.851 1
  45.255   10.860 1
  45.255   10.872 1
  45.250   10.876 1
  45.251   10.888 1
  45.250   10.898 1
  45.246   10.898 1
  45.240   10.912 1
  45.237   10.920 1
  45.237   10.931 1
  45.234   10.937 1
  45.227   10.931 1
  45.222   10.931 1
  45.220   10.932 1
  45.216   10.936 1
  45.215   10.947 1
  45.210   10.947 1
  45.209   10.959 1
  45.207   10.976 1
  45.203   10.989 1
  45.195   10.997 1
  45.187   10.996 1
  45.184   10.992 1
  45.180   10.998 1
  45.172   10.996 1
  45.169   11.001 1
  45.162   10.998 1
  45.154   10.993 1
  45.151   10.999 1
  45.154   11.004 1
  45.149   11.008 1
  45.160   11.021 1
  45.162   11.025 1
  45.162   11.028 1
  45.159   11.030 1
  45.152   11.030 1
  45.155   11.043 1
  45.149   11.047 1
  45.143   11.036 1
  45.138   11.038 1
  45.128   11.027 1
  45.124   11.029 1
  45.119   11.033 1
  45.114   11.038 1
  45.110   11.050 1
  45.109   11.057 1
  45.104   11.066 1
  45.097   11.076 1
  45.096   11.079 1
  45.096   11.087 1
  45.093   11.096 1
  45.093   11.098 1
  45.105   11.094 1
  45.112   11.097 1
  45.113   11.106 1
  45.107   11.113 1
  45.103   11.122 1
  45.102   11.136 1
  45.109   11.138 1
  45.116   11.137 1
  45.125   11.139 1
  45.128   11.143 1
  45.131   11.148 1
  45.129   11.157 1
  45.123   11.158 1
  45.123   11.173 1
  45.116   11.182 1
  45.117   11.201 1
  45.113   11.204 1
  45.109   11.206 1
  45.097   11.181 1
  45.093   11.175 1
  45.086   11.176 1
  45.087   11.183 1
  45.083   11.190 1
  45.078   11.186 1
  45.075   11.180 1
  45.068   11.173 1
  45.060   11.173 1
  45.061   11.183 1
  45.061   11.192 1
  45.060   11.200 1
  45.056   11.210 1
  45.055   11.219 1
  45.050   11.225 1
  45.047   11.230 1
  45.045   11.234 1
  45.042   11.244 1
  45.047   11.250 1
  45.055   11.258 1
  45.057   11.268 1
  45.052   11.272 1
  45.042   11.269 1
  45.035   11.267 1
  45.030   11.268 1
  45.026   11.273 1
  45.022   11.277 1
  45.016   11.276 1
  45.014   11.287 1
  45.013   11.296 1
  45.015   11.304 1
  45.010   11.312 1
  45.005   11.318 1
  44.996   11.330 1
  44.989   11.339 1
  44.981   11.363 1
  44.975   11.381 1
  44.970   11.392 1
  44.968   11.406 1
  44.965   11.417 1
  44.963   11.421 1
  44.960   11.427 1
  44.954   11.427 1
  44.952   11.408 1
  44.948   11.401 1
  44.953   11.396 1
  44.956   11.381 1
  44.955   11.372 1
  44.954   11.361 1
  44.952   11.344 1
  44.961   11.325 1
  44.962   11.322 1
  44.958   11.310 1
  44.964   11.298 1
  44.957   11.296 1
  44.955   11.285 1
  44.960   11.280 1
  44.948   11.271 1
  44.945   11.262 1
  44.947   11.254 1
  44.951   11.244 1
  44.944   11.235 1
  44.942   11.221 1
  44.940   11.205 1
  44.937   11.190 1
  44.937   11.165 1
  44.937   11.153 1
  44.931   11.148 1
  44.933   11.142 1
  44.941   11.137 1
  44.941   11.124 1
  44.950   11.119 1
  44.954   11.104 1
  44.959   11.101 1
  44.962   11.095 1
  44.965   11.080 1
  44.959   11.071 1
  44.953   11.060 1
  44.952   11.033 1
  44.952   11.025 1
  44.954   11.017 1
  44.954   11.005 1
  44.953   10.993 1
  44.947   10.981 1
  44.942   10.972 1
  44.937   10.963 1
  44.936   10.952 1
  44.929   10.945 1
  44.925   10.935 1
  44.928   10.916 1
  44.924   10.905 1
  44.921   10.896 1
  44.917   10.889 1
  44.920   10.881 1
  44.921   10.872 1
  44.929   10.861 1
  44.930   10.856 1
  44.926   10.845 1
  44.936   10.831 1
  44.933   10.823 1
  44.937   10.819 1
  44.947   10.763 1
  44.950   10.749 1
  44.952   10.737 1
  44.957   10.738 1
  44.965   10.744 1
  44.969   10.744 1
  44.976   10.737 1
  44.981   10.739 1
  44.990   10.737 1
  44.993   10.729 1
  44.991   10.721 1
  44.986   10.713 1
  44.977   10.709 1
  44.973   10.702 1
  44.964   10.692 1
  44.966   10.685 1
  44.975   10.689 1
  44.982   10.688 1
  44.988   10.686 1
  44.980   10.675 1
  44.980   10.666 1
  44.967   10.654 1
  44.949   10.644 1
  44.940   10.637 1
  44.939   10.631 1
  44.929   10.626 1
  44.927   10.620 1
  44.922   10.604 1
  44.918   10.593 1
  44.916   10.577 1
  44.914   10.565 1
  44.913   10.555 1
  44.915   10.538 1
  44.917   10.530 1
  44.914   10.519 1
  44.917   10.510 1
  44.920   10.506 1
  44.924   10.501 1
  44.926   10.491 1
  44.933   10.482 1
  44.939   10.463 1
  44.941   10.449 1
  44.947   10.438 1
  44.953   10.433 1
  44.960   10.428 1
  44.973   10.421 1
  44.982   10.416 1
  44.985   10.414 1
  44.985   10.410 1
  44.987   10.404 1
  44.986   10.394 1
  44.980   10.382 1
  44.973   10.372 1
  44.968   10.368 1
  44.966   10.361 1
  44.969   10.349 1
  44.975   10.333 1
  44.975   10.325 1
  44.981   10.313 1
  44.983   10.304 1
  44.991   10.302 1
  44.998   10.302 1
  45.001   10.292 1
  44.999   10.269 1
  45.004   10.259 1
  45.009   10.257 1
  45.016   10.252 1
  45.023   10.234 1
  45.027   10.227 1
  45.029   10.217 1
  45.030   10.209 1
  45.032   10.200 1
  45.032   10.194 1
  45.028   10.188 1
  45.029   10.182 1
  45.032   10.168 1
  45.036   10.168 1
  45.042   10.165 1
  45.044   10.157 1
  45.041   10.147 1
  45.035   10.142 1
  45.031   10.136 1
  45.031   10.125 1
  45.029   10.120 1
  45.026   10.114 1
  45.025   10.108 1
  45.021   10.101 1
  45.024   10.089 1
  45.026   10.080 1
  45.032   10.077 1
  45.039   10.077 1
  45.034   10.055 1
  45.038   10.054 1
  45.039   10.048 1
  45.044   10.046 1
  45.054   10.046 1
  45.061   10.041 1
  45.062   10.035 1
  45.068   10.029 1
  45.075   10.026 1
  45.079   10.028 1
  45.086   10.029 1
  45.095   10.026 1
  45.105   10.017 1
  45.113   10.006 1
  45.121    9.998 1
  45.130    9.988 1
  45.135    9.978 1
  45.133    9.966 1
  45.129    9.963 1
  45.119    9.955 1
  45.106    9.943 1
  45.097    9.929 1
  45.092    9.915 1
  45.097    9.912 1
  45.104    9.913 1
  45.110    9.921 1
  45.122    9.928 1
  45.131    9.927 1
  45.138    9.917 1
  45.137    9.909 1
  45.133    9.903 1
  45.130    9.893 1
  45.128    9.884 1
  45.121    9.877 1
  45.113    9.878 1
  45.107    9.883 1
  45.102    9.892 1
  45.094    9.897 1
  45.084    9.896 1
  45.076    9.891 1
  45.070    9.880 1
  45.072    9.870 1
  45.076    9.873 1
  45.083    9.868 1
  45.089    9.865 1
  45.094    9.850 1
  45.094    9.843 1
  45.091    9.833 1
  45.083    9.830 1
  45.073    9.832 1
  45.065    9.835 1
  45.057    9.833 1
  45.051    9.826 1
  45.053    9.820 1
  45.059    9.816 1
  45.077    9.815 1
  45.079    9.804 1
  45.092    9.778 1
  45.105    9.769 1
  45.108    9.765 1
  45.112    9.759 1
  45.112    9.752 1
  45.112    9.747 1
  45.108    9.742 1
  45.104    9.741 1
  45.099    9.748 1
  45.088    9.759 1
  45.084    9.754 1
  45.079    9.752 1
  45.076    9.748 1
  45.070    9.747 1
  45.066    9.728 1
  45.057    9.726 1
  45.053    9.717 1
  45.056    9.704 1
  45.062    9.683 1
  45.067    9.676 1
  45.071    9.660 1
  45.074    9.648 1
  45.077    9.639 1
  45.084    9.632 1
  45.095    9.636 1
  45.106    9.641 1
  45.116    9.644 1
  45.125    9.644 1
  45.128    9.641 1
  45.131    9.638 1
  45.132    9.634 1
  45.135    9.631 1
  45.135    9.621 1
  45.124    9.618 1
  45.116    9.619 1
  45.108    9.615 1
  45.099    9.604 1
  45.095    9.590 1
  45.093    9.580 1
  45.098    9.573 1
  45.101    9.569 1
  45.110    9.567 1
  45.118    9.565 1
  45.125    9.557 1
  45.128    9.550 1
  45.128    9.540 1
  45.124    9.537 1
  45.120    9.536 1
  45.112    9.537 1
  45.103    9.545 1
  45.092    9.549 1
  45.084    9.547 1
  45.077    9.539 1
  45.075    9.528 1
  45.075    9.523 1
  45.080    9.523 1
  45.087    9.519 1
  45.093    9.509 1
  45.098    9.502 1
  45.100    9.495 1
  45.099    9.489 1
  45.093    9.471 1
  45.091    9.451 1
  45.091    9.442 1
  45.086    9.439 1
  45.083    9.442 1
  45.079    9.435 1
  45.072    9.434 1
  45.074    9.425 1
  45.076    9.416 1
  45.074    9.407 1
  45.069    9.410 1
  45.067    9.413 1
  45.063    9.406 1
  45.063    9.394 1
  45.061    9.392 1
  45.050    9.381 1
  45.044    9.375 1
  45.036    9.381 1
  45.020    9.373 1
  45.017    9.381 1
  45.013    9.377 1
  45.007    9.375 1
  45.000    9.372 1
  44.997    9.362 1
  44.997    9.353 1
  44.994    9.353 1
  44.988    9.349 1
  44.980    9.347 1
  44.973    9.343 1
  44.969    9.342 1
  44.965    9.340 1
  44.956    9.331 1
  44.948    9.327 1
  44.945    9.325 1
  44.932    9.312 1
  44.932    9.305 1
  44.930    9.303 1
  44.932    9.291 1
  44.925    9.291 1
  44.920    9.299 1
  44.917    9.294 1
  44.909    9.294 1
  44.901    9.292 1
  44.898    9.288 1
  44.894    9.290 1
  44.890    9.286 1
  44.881    9.297 1
  44.877    9.293 1
  44.873    9.303 1
  44.871    9.313 1
  44.873    9.320 1
  44.872    9.324 1
  44.865    9.329 1
  44.863    9.336 1
  44.864    9.345 1
  44.838    9.352 1
  44.823    9.355 1
  44.814    9.368 1
  44.811    9.366 1
  44.801    9.352 1
  44.795    9.340 1
  44.790    9.326 1
  44.788    9.321 1
  44.781    9.322 1
  44.773    9.309 1
  44.770    9.295 1
  44.758    9.295 1
  44.751    9.299 1
  44.745    9.307 1
  44.746    9.319 1
  44.742    9.324 1
  44.738    9.334 1
  44.733    9.333 1
  44.734    9.342 1
  44.720    9.332 1
  44.715    9.328 1
  44.710    9.320 1
  44.706    9.322 1
  44.702    9.319 1
  44.695    9.319 1
  44.693    9.324 1
  44.686    9.324 1
  44.686    9.331 1
  44.682    9.333 1
  44.679    9.329 1
  44.679    9.325 1
  44.678    9.308 1
  44.673    9.306 1
  44.672    9.301 1
  44.672    9.296 1
  44.680    9.291 1
  44.675    9.276 1
  44.678    9.270 1
  44.672    9.264 1
  44.678    9.259 1
  44.687    9.257 1
  44.689    9.260 1
  44.712    9.245 1
  44.691    9.240 1
  44.684    9.247 1
  44.680    9.223 1
  44.683    9.199 1
  44.688    9.206 1
  44.694    9.207 1
  44.703    9.205 1
  44.712    9.202 1
  44.718    9.202 1
  44.725    9.205 1
  44.732    9.208 1
  44.740    9.207 1
  44.748    9.199 1
  44.754    9.187 1
  44.758    9.178 1
  44.765    9.169 1
  44.774    9.169 1
  44.782    9.171 1
  44.790    9.170 1
  44.792    9.171 1
  44.796    9.165 1
  44.803    9.157 1
  44.812    9.149 1
  44.807    9.142 1
  44.806    9.126 1
  44.801    9.119 1
  44.802    9.114 1
  44.804    9.110 1
  44.803    9.105 1
  44.804    9.100 1
  44.809    9.098 1
  44.812    9.091 1
  44.814    9.084 1
  44.813    9.081 1
  44.811    9.076 1
  44.811    9.071 1
  44.814    9.070 1
  44.816    9.071 1
  44.819    9.067 1
  44.822    9.068 1
  44.827    9.065 1
  44.825    9.062 1
  44.826    9.057 1
  44.829    9.057 1
  44.831    9.059 1
  44.834    9.060 1
  44.837    9.058 1
  44.836    9.052 1
  44.840    9.052 1
  44.843    9.046 1
  44.847    9.045 1
  44.853    9.048 1
  44.856    9.056 1
  44.856    9.064 1
  44.861    9.063 1
  44.867    9.063 1
  44.868    9.059 1
  44.869    9.055 1
  44.872    9.053 1
  44.876    9.054 1
  44.877    9.050 1
  44.881    9.050 1
  44.883    9.048 1
  44.881    9.040 1
  44.886    9.036 1
  44.888    9.026 1
  44.897    9.015 1
  44.902    9.003 1
  44.912    8.994 1
  44.916    8.997 1
  44.917    8.992 1
  44.921    8.989 1
  44.925    8.989 1
  44.928    8.988 1
  44.929    8.979 1
  44.942    8.969 1
  44.950    8.969 1
  44.949    8.976 1
  44.951    8.978 1
  44.955    8.974 1
  44.960    8.973 1
  44.965    8.974 1
  44.968    8.972 1
  44.984    8.958 1
  44.984    8.947 1
  44.986    8.942 1
  44.980    8.941 1
  44.984    8.923 1
  44.988    8.922 1
  44.991    8.916 1
  45.003    8.902 1
  45.010    8.900 1
  45.024    8.907 1
  45.030    8.908 1
  45.037    8.902 1
  45.040    8.902 1
  45.047    8.900 1
  45.048    8.895 1
  45.050    8.887 1
  45.053    8.883 1
  45.056    8.888 1
  45.059    8.887 1
  45.061    8.884 1
  45.058    8.880 1
  45.056    8.878 1
  45.054    8.876 1
  45.053    8.872 1
  45.048    8.871 1
  45.047    8.867 1
  45.050    8.866 1
  45.050    8.862 1
  45.049    8.859 1
  45.053    8.852 1
  45.051    8.849 1
  45.045    8.847 1
  45.046    8.842 1
  45.045    8.840 1
  45.041    8.834 1
  45.045    8.832 1
  45.046    8.829 1
  45.043    8.825 1
  45.037    8.825 1
  45.041    8.815 1
  45.038    8.813 1
  45.034    8.819 1
  45.031    8.817 1
  45.035    8.809 1
  45.033    8.799 1
  45.030    8.798 1
  45.027    8.802 1
  45.024    8.800 1
  45.021    8.795 1
  45.024    8.781 1
  45.014    8.774 1
  45.008    8.769 1
  45.014    8.767 1
  45.016    8.763 1
  45.012    8.759 1
  45.013    8.755 1
  45.010    8.750 1
  45.016    8.750 1
  45.017    8.755 1
  45.022    8.747 1
  45.024    8.740 1
  45.022    8.734 1
  45.030    8.724 1
  45.035    8.722 1
  45.038    8.716 1
  45.037    8.707 1
  45.034    8.705 1
  45.028    8.705 1
  45.024    8.700 1
  45.021    8.697 1
  45.026    8.688 1
  45.029    8.678 1
  45.028    8.670 1
  45.018    8.668 1
  45.019    8.659 1
  45.022    8.660 1
  45.026    8.661 1
  45.033    8.653 1
  45.034    8.646 1
  45.036    8.638 1
  45.039    8.640 1
  45.039    8.645 1
  45.043    8.645 1
  45.049    8.647 1
  45.054    8.649 1
  45.057    8.645 1
  45.062    8.647 1
  45.065    8.642 1
  45.067    8.641 1
  45.074    8.645 1
  45.076    8.641 1
  45.087    8.641 1
  45.091    8.636 1
  45.091    8.626 1
  45.096    8.628 1
  45.099    8.628 1
  45.098    8.622 1
  45.106    8.618 1
  45.107    8.611 1
  45.113    8.615 1
  45.118    8.615 1
  45.125    8.618 1
  45.128    8.609 1
  45.130    8.599 1
  45.135    8.593 1
  45.140    8.592 1
  45.147    8.593 1
  45.147    8.589 1
  45.152    8.583 1
  45.153    8.574 1
  45.156    8.567 1
  45.154    8.560 1
  45.160    8.560 1
  45.165    8.566 1
  45.167    8.551 1
  45.173    8.552 1
  45.180    8.550 1
  45.182    8.555 1
  45.190    8.558 1
  45.189    8.565 1
  45.193    8.569 1
  45.198    8.569 1
  45.201    8.579 1
  45.205    8.583 1
  45.208    8.578 1
  45.205    8.574 1
  45.204    8.563 1
  45.200    8.556 1
  45.194    8.554 1
  45.192    8.534 1
  45.198    8.533 1
  45.198    8.529 1
  45.202    8.530 1
  45.201    8.536 1
  45.204    8.550 1
  45.214    8.539 1
  45.217    8.530 1
  45.221    8.525 1
  45.230    8.536 1
  45.229    8.543 1
  45.233    8.545 1
  45.233    8.540 1
  45.234    8.532 1
  45.238    8.531 1
  45.237    8.549 1
  45.239    8.555 1
  45.240    8.559 1
  45.244    8.551 1
  45.240    8.544 1
  45.242    8.538 1
  45.245    8.529 1
  45.251    8.525 1
  45.254    8.532 1
  45.247    8.537 1
  45.253    8.544 1
  45.256    8.539 1
  45.259    8.534 1
  45.263    8.538 1
  45.267    8.534 1
  45.272    8.540 1
  45.278    8.535 1
  45.279    8.527 1
  45.273    8.526 1
  45.274    8.519 1
  45.281    8.517 1
  45.286    8.521 1
  45.290    8.519 1
  45.290    8.502 1
  45.294    8.501 1
  45.969    8.959 0
  45.978    8.961 1
  45.986    8.964 1
  45.985    8.968 1
  45.983    8.973 1
  45.981    8.973 1
  45.979    8.973 1
  45.978    8.973 1
  45.977    8.974 1
  45.975    8.974 1
  45.974    8.976 1
  45.966    8.974 1
  45.967    8.970 1
  45.968    8.969 1
  45.968    8.967 1
  45.969    8.959 1
  46.687   10.379 0
  46.688   10.380 1
  46.689   10.388 1
  46.697   10.395 1
  46.707   10.401 1
  46.707   10.405 1
  46.711   10.413 1
  46.713   10.414 1
  46.714   10.414 1
  46.715   10.415 1
  46.718   10.416 1
  46.719   10.415 1
  46.721   10.417 1
  46.723   10.414 1
  46.726   10.411 1
  46.729   10.409 1
  46.732   10.408 1
  46.733   10.407 1
  46.733   10.405 1
  46.736   10.400 1
  46.737   10.400 1
  46.738   10.403 1
  46.739   10.405 1
  46.741   10.408 1
  46.742   10.409 1
  46.754   10.431 1
  46.754   10.432 1
  46.754   10.436 1
  46.753   10.440 1
  46.762   10.442 1
  46.764   10.443 1
  46.769   10.441 1
  46.772   10.440 1
  46.776   10.440 1
  46.778   10.438 1
  46.780   10.435 1
  46.782   10.433 1
  46.783   10.432 1
  46.785   10.432 1
  46.786   10.431 1
  46.787   10.429 1
  46.788   10.428 1
  46.789   10.423 1
  46.791   10.421 1
  46.791   10.423 1
  46.793   10.425 1
  46.793   10.425 1
  46.795   10.426 1
  46.797   10.426 1
  46.797   10.428 1
  46.798   10.429 1
  46.799   10.434 1
  46.800   10.439 1
  46.801   10.442 1
  46.803   10.446 1
  46.804   10.447 1
  46.818   10.456 1
  46.820   10.454 1
  46.822   10.454 1
  46.824   10.455 1
  46.825   10.456 1
  46.827   10.457 1
  46.828   10.457 1
  46.830   10.457 1
  46.833   10.455 1
  46.836   10.458 1
  46.837   10.463 1
  46.839   10.464 1
  46.842   10.464 1
  46.844   10.462 1
  46.851   10.467 1
  46.854   10.470 1
  46.859   10.479 1
  46.859   10.482 1
  46.856   10.483 1
  46.856   10.480 1
  46.854   10.483 1
  46.855   10.487 1
  46.852   10.491 1
  46.849   10.491 1
  46.852   10.495 1
  46.850   10.496 1
  46.848   10.494 1
  46.847   10.499 1
  46.847   10.505 1
  46.845   10.521 1
  46.849   10.547 1
  46.849   10.553 1
  46.846   10.557 1
  46.841   10.552 1
  46.837   10.546 1
  46.841   10.559 1
  46.842   10.570 1
  46.845   10.574 1
  46.850   10.590 1
  46.857   10.596 1
  46.858   10.608 1
  46.860   10.616 1
  46.862   10.618 1
  46.864   10.625 1
  46.865   10.647 1
  46.867   10.654 1
  46.873   10.662 1
  46.875   10.668 1
  46.870   10.672 1
  46.871   10.678 1
  46.869   10.682 1
  46.867   10.691 1
  46.862   10.697 1
  46.854   10.693 1
  46.852   10.694 1
  46.850   10.702 1
  46.847   10.704 1
  46.847   10.717 1
  46.843   10.716 1
  46.842   10.719 1
  46.837   10.723 1
  46.838   10.732 1
  46.835   10.737 1
  46.832   10.756 1
  46.827   10.758 1
  46.822   10.764 1
  46.818   10.760 1
  46.814   10.752 1
  46.808   10.747 1
  46.804   10.746 1
  46.799   10.735 1
  46.798   10.727 1
  46.790   10.728 1
  46.789   10.730 1
  46.787   10.738 1
  46.787   10.751 1
  46.785   10.755 1
  46.787   10.762 1
  46.787   10.768 1
  46.791   10.775 1
  46.790   10.779 1
  46.795   10.783 1
  46.796   10.786 1
  46.790   10.797 1
  46.775   10.814 1
  46.773   10.826 1
  46.781   10.833 1
  46.782   10.841 1
  46.778   10.842 1
  46.778   10.846 1
  46.773   10.853 1
  46.772   10.868 1
  46.766   10.869 1
  46.763   10.884 1
  46.764   10.890 1
  46.769   10.895 1
  46.768   10.906 1
  46.775   10.919 1
  46.775   10.924 1
  46.773   10.926 1
  46.775   10.949 1
  46.773   10.975 1
  46.769   10.978 1
  46.770   10.982 1
  46.767   10.987 1
  46.769   10.988 1
  46.769   10.992 1
  46.767   10.997 1
  46.772   11.014 1
  46.765   11.023 1
  46.767   11.026 1
  46.773   11.026 1
  46.783   11.033 1
  46.791   11.035 1
  46.801   11.045 1
  46.804   11.040 1
  46.808   11.051 1
  46.808   11.057 1
  46.813   11.061 1
  46.816   11.069 1
  46.820   11.074 1
  46.820   11.081 1
  46.822   11.084 1
  46.835   11.077 1
  46.838   11.071 1
  46.843   11.075 1
  46.846   11.073 1
  46.847   11.075 1
  46.851   11.072 1
  46.857   11.072 1
  46.858   11.073 1
  46.859   11.078 1
  46.866   11.083 1
  46.867   11.081 1
  46.878   11.089 1
  46.884   11.098 1
  46.890   11.102 1
  46.891   11.098 1
  46.901   11.100 1
  46.908   11.095 1
  46.913   11.098 1
  46.916   11.109 1
  46.920   11.111 1
  46.926   11.110 1
  46.931   11.115 1
  46.929   11.128 1
  46.927   11.130 1
  46.929   11.134 1
  46.927   11.139 1
  46.934   11.156 1
  46.942   11.167 1
  46.945   11.169 1
  46.949   11.163 1
  46.955   11.166 1
  46.965   11.165 1
  46.962   11.176 1
  46.970   11.189 1
  46.969   11.193 1
  46.970   11.196 1
  46.969   11.203 1
  46.962   11.207 1
  46.969   11.222 1
  46.970   11.242 1
  46.974   11.249 1
  46.974   11.257 1
  46.978   11.259 1
  46.981   11.266 1
  46.979   11.271 1
  46.983   11.285 1
  46.986   11.288 1
  46.986   11.295 1
  46.983   11.300 1
  46.984   11.308 1
  46.992   11.320 1
  46.989   11.332 1
  46.985   11.337 1
  46.985   11.340 1
  46.990   11.344 1
  46.990   11.346 1
  46.989   11.352 1
  46.990   11.359 1
  46.987   11.364 1
  46.983   11.366 1
  46.979   11.376 1
  46.975   11.381 1
  46.970   11.383 1
  46.969   11.393 1
  46.965   11.401 1
  46.964   11.406 1
  46.966   11.407 1
  46.966   11.418 1
  46.969   11.420 1
  46.969   11.427 1
  46.974   11.435 1
  46.974   11.439 1
  46.977   11.443 1
  46.980   11.444 1
  46.992   11.453 1
  46.991   11.461 1
  46.993   11.462 1
  46.995   11.470 1
  47.002   11.470 1
  47.005   11.474 1
  47.011   11.479 1
  47.009   11.502 1
  47.007   11.501 1
  47.007   11.508 1
  47.004   11.508 1
  47.005   11.513 1
  47.002   11.515 1
  46.999   11.517 1
  46.995   11.527 1
  46.991   11.533 1
  46.986   11.534 1
  46.984   11.538 1
  46.984   11.542 1
  46.986   11.543 1
  46.990   11.554 1
  46.990   11.562 1
  46.992   11.565 1
  46.995   11.578 1
  46.997   11.582 1
  47.001   11.581 1
  47.005   11.590 1
  47.006   11.603 1
  47.012   11.612 1
  47.013   11.627 1
  47.003   11.635 1
  46.999   11.647 1
  46.995   11.660 1
  46.992   11.665 1
  46.993   11.674 1
  46.992   11.678 1
  46.995   11.689 1
  46.993   11.700 1
  46.993   11.712 1
  46.984   11.719 1
  46.980   11.725 1
  46.972   11.728 1
  46.969   11.747 1
  46.972   11.755 1
  46.972   11.764 1
  46.979   11.767 1
  46.988   11.778 1
  46.988   11.781 1
  46.992   11.782 1
  46.990   11.790 1
  46.991   11.803 1
  46.989   11.814 1
  46.992   11.827 1
  46.992   11.833 1
  46.993   11.838 1
  46.998   11.840 1
  47.001   11.845 1
  47.000   11.853 1
  47.008   11.861 1
  47.012   11.870 1
  47.010   11.874 1
  47.016   11.880 1
  47.016   11.893 1
  47.020   11.896 1
  47.028   11.915 1
  47.032   11.916 1
  47.037   11.933 1
  47.036   11.940 1
  47.033   11.947 1
  47.042   11.956 1
  47.039   11.963 1
  47.040   11.969 1
  47.047   11.975 1
  47.049   11.980 1
  47.046   11.987 1
  47.048   11.999 1
  47.046   12.021 1
  47.049   12.031 1
  47.057   12.036 1
  47.060   12.043 1
  47.060   12.051 1
  47.057   12.060 1
  47.058   12.071 1
  47.057   12.077 1
  47.069   12.082 1
  47.070   12.087 1
  47.073   12.092 1
  47.075   12.092 1
  47.077   12.099 1
  47.078   12.104 1
  47.073   12.120 1
  47.076   12.127 1
  47.077   12.135 1
  47.080   12.137 1
  47.080   12.147 1
  47.079   12.152 1
  47.082   12.164 1
  47.086   12.170 1
  47.087   12.176 1
  47.091   12.181 1
  47.092   12.187 1
  47.087   12.204 1
  47.086   12.214 1
  47.084   12.218 1
  47.083   12.224 1
  47.081   12.228 1
  47.076   12.231 1
  47.069   12.241 1
  47.066   12.240 1
  47.061   12.227 1
  47.058   12.217 1
  47.045   12.217 1
  47.042   12.213 1
  47.037   12.212 1
